words,value
производить,0.111111111111111
производиться,0
производство,0
произвол,-1.33333333333333
произносить,0
происки,-0.666666666666667
происхождение,0
происшествие,-0.333333333333333
прокармливать,-0.25
проклинать,-1.75
прокомментировать,0
прокуратура,0
прокурорский,0
пролеживать,0
пролетариат,0.333333333333333
пролетарский,0
промахиваться,-0.666666666666667
промышленность,0
промышленный,0.111111111111111
пронзительный,-0.333333333333333
проникать,-0.666666666666667
проникаться,-0.166666666666667
проникновение,-0.4
проникновенный,0.666666666666667
проницательный,-0.666666666666667
пропаганда,-0.333333333333333
пропагандист,-0.666666666666667
пропадать,-0.666666666666667
прописывать,0
проповедник,0
пропускать,0
прорабатывать,0
проработка,0.333333333333333
пророчество,0
прорывать,0.166666666666667
прорываться,0.222222222222222
просачиваться,-0.333333333333333
просветитель,1
просветительный,1
просветительский,0.666666666666667
просвещать,0.333333333333333
просвещение,0.333333333333333
проскакивать,-0.25
прославлять,0.6
прославляться,0.666666666666667
прослушивать,0.2
прослушка,-0.25
просрочивать,-0.666666666666667
простаивать,-0.333333333333333
простенький,-0.333333333333333
простительный,0.333333333333333
просто-напросто,0
простой,0
простонародный,-0.111111111111111
просторный,0.333333333333333
пространный,-0.333333333333333
пространство,0
проступок,-0.666666666666667
протекать,0
протест,-0.666666666666667
протестант,-0.111111111111111
протестантский,0.111111111111111
протестовать,-1.33333333333333
противник,-1
противовес,-0.333333333333333
противовоспалительный,1
противодействие,-0.166666666666667
противодействовать,-0.333333333333333
противоестественный,-0.777777777777778
противозаконный,-1.33333333333333
