id,name,sex,age,contact_state
8894500,Liza,Female,Adult,NV
8327275,Lewy,Male,Young,NV
8278699,Buster,Male,Senior,NV
5859583,Smokey Bear,Male,Young,NV
45439084,Reno,Male,Adult,NV
46041946,Spud,Male,Adult,UT
46041865,June Bug,Female,Baby,UT
46041789,Penny,Female,Young,UT
46034820,Katara,Female,Baby,UT
46012157,Lady,Female,Young,UT
46006746,Robert Johnson,Male,Adult,UT
46006745,Margo,Female,Adult,UT
45990766,Nakita,Female,Adult,UT
45990451,Snickers,Male,Baby,UT
45990442,Rolo,Male,Baby,UT
45990433,Rocky,Male,Baby,UT
45990402,Reese,Male,Baby,UT
45990358,Marshmallow,Female,Baby,UT
45990255,Blondie,Female,Baby,UT
45990237,Hershey,Male,Baby,UT
45984686,Maxwell,Male,Baby,UT
45984684,Lightnin Hopkins,Male,Senior,UT
45984683,Bambi,Female,Baby,UT
45984673,Eleanor Rigby,Female,Baby,UT
45984678,Wish,Male,Adult,UT
45984680,Peach,Female,Adult,UT
45984679,Portland,Male,Baby,UT
45984676,Corvallis,Male,Baby,UT
45984672,Frodo,Male,Adult,UT
45984674,Onyx,Female,Adult,UT
45984675,Missy,Female,Senior,UT
45984668,Uno,Male,Young,UT
45984670,Albany,Female,Baby,UT
45984667,Springfield,Female,Baby,UT
45984671,Eugene,Male,Baby,UT
45984666,Samson,Male,Adult,UT
45984631,Strawberry Fields,Female,Baby,UT
45984665,Hillsboro,Male,Baby,UT
45984632,Gresham,Male,Baby,UT
45984664,Echo,Female,Adult,UT
45964100,Omar,Male,Adult,UT
45960022,Daisy 2,Female,Young,UT
45950894,Lizzie,Female,Senior,UT
45950400,Duke,Male,Adult,UT
45950395,Mo,Male,Adult,UT
45950354,Loki,Male,Young,UT
45947810,Ellie,Female,Senior,UT
45947804,Gareth,Male,Adult,UT
45947802,Stephanie,Female,Young,UT
45932986,Ron,Male,Baby,UT
45908139,Daisy,Female,Adult,UT
45904804,Chestnut,Male,Baby,UT
45904795,Pistachio,Male,Baby,UT
45904791,Yukon,Male,Baby,UT
45898997,Gina,Female,Adult,UT
45878760,Jackson,Male,Young,UT
45878449,Finn,Male,Adult,UT
45870425,Memphis Minnie,Female,Senior,UT
45870424,Jimi Hendrix,Male,Senior,UT
45870404,Woody,Male,Adult,UT
45838677,B.b. King,Male,Senior,UT
45838669,Gino,Male,Young,UT
45838672,Marvin,Male,Young,UT
45838666,Muddy Waters,Male,Senior,UT
45838667,Billie Holiday,Female,Senior,UT
45838665,May,Female,Adult,UT
45838663,Etta James,Female,Senior,UT
45838661,Elijah,Male,Young,UT
45833173,Jack,Male,Baby,UT
45767989,Barley,Male,Senior,UT
45762322,Avery,Female,Adult,UT
45745657,Yam,Female,Baby,UT
45745654,Russett,Male,Baby,UT
45745648,Jalapeno,Male,Adult,UT
45745651,Griflet,Male,Adult,UT
45745645,Phileas,Male,Baby,UT
45745650,Purple Viking,Male,Baby,UT
45745641,Jenny,Female,Adult,UT
45745640,Princess Aouda,Female,Baby,UT
45734919,Sully,Male,Young,UT
45734903,Butch,Male,Senior,UT
45734856,Dom,Male,Adult,UT
45734307,Missy,Female,Adult,UT
45706365,Addi,Female,Senior,UT
45706364,Calvin,Male,Senior,UT
45679389,Tomatillo,Male,Adult,UT
45679390,Maize,Female,Adult,UT
45679387,Cucumber,Female,Adult,UT
45668765,Edsel,Female,Senior,UT
45660971,Krump,Male,Senior,UT
45635339,Sosa,Male,Adult,UT
45607537,Jango,Male,Adult,UT
45594782,Walter,Male,Adult,UT
45581340,Tillie,Female,Adult,UT
45556130,Winston,Male,Adult,UT
45526635,Ripley,Male,Adult,UT
45503775,Marilyn Monroe,Female,Senior,UT
45458254,Mortimer,Male,Adult,UT
45458252,Whiskey,Male,Young,UT
45458210,Brewer,Male,Adult,UT
45455901,Savannah,Female,Young,UT
45454552,Georgia,Female,Young,UT
45293257,Phillip,Male,Young,UT
45293252,Feebee,Female,Adult,UT
45219130,Mark,Male,Adult,UT
45167807,Tulsa,Male,Adult,UT
45148877,Liberty,Female,Baby,UT
45124528,Princess,Female,Adult,UT
45117836,Rocky,Male,Adult,UT
45097430,Harley,Male,Young,UT
45084194,Princess Mojo,Female,Senior,UT
45084192,Remington,Male,Adult,UT
45069293,Watts,Male,Senior,UT
45048052,Timmy,Male,Adult,UT
45048049,Trudy,Female,Adult,UT
45015480,Samson,Male,Senior,UT
45007357,Caine,Male,Adult,UT
45002788,Aurora,Female,Young,UT
44968891,Boyd,Male,Adult,UT
44903879,Aiden,Male,Senior,UT
44903875,Bossco,Male,Adult,UT
44903874,Henna,Female,Senior,UT
44903876,Buster,Male,Adult,UT
44903872,Cody,Male,Adult,UT
44811887,Daniel,Male,Adult,UT
44777998,Ducky,Male,Adult,UT
44760626,Water,Female,Adult,UT
44753037,Griz,Male,Adult,UT
44753036,Tulip,Female,Adult,UT
44753023,Baritone,Male,Young,UT
44753004,Sophia Loren,Female,Senior,UT
44752955,Jungle,Male,Adult,UT
44752946,Dakota,Female,Adult,UT
44752888,Tennessee,Male,Adult,UT
44752960,Inky,Female,Senior,UT
44752945,Montana,Female,Senior,UT
44752838,Spice,Female,Senior,UT
44752862,Mrs. Potts,Female,Adult,UT
44752850,Smokey,Male,Adult,UT
44752843,Kira,Female,Senior,UT
44752849,Duchess,Female,Adult,UT
44752881,Nevada,Male,Adult,UT
44752799,Selena,Female,Adult,UT
44752844,Russ,Male,Senior,UT
44752871,Chex,Male,Young,UT
44752789,Audrey,Female,Adult,UT
44752832,Mauve,Female,Adult,UT
44752848,Pup Pup,Male,Adult,UT
44752885,Apollo,Male,Adult,UT
44752828,Swift,Female,Adult,UT
44752839,Roper,Male,Senior,UT
44752846,Dingo,Male,Adult,UT
44752870,Trix,Female,Young,UT
44752748,Teddy,Male,Senior,UT
44752788,Hercules,Male,Adult,UT
44752787,Sundance,Male,Adult,UT
44752747,Manuel,Male,Adult,UT
44752784,Abner,Male,Adult,UT
44752773,Rad,Female,Adult,UT
44752781,Eliza,Female,Adult,UT
44752711,Mercer,Male,Adult,UT
44752745,Delta,Female,Adult,UT
44752742,Barat,Male,Adult,UT
44752726,Josie,Female,Adult,UT
44752738,Fenway,Female,Adult,UT
44752731,Irene,Female,Adult,UT
44752716,Buddha,Male,Senior,UT
44752722,Francine,Female,Adult,UT
44752725,Jacko,Male,Senior,UT
44752730,Conan,Male,Senior,UT
44752710,Coda,Female,Senior,UT
44752705,Pudge,Male,Senior,UT
44752740,Cliff,Male,Adult,UT
44752617,Tonya,Female,Adult,UT
44752633,Scooby,Male,Adult,UT
44752675,Blue,Male,Senior,UT
44752596,Gilmore,Male,Senior,UT
44752668,Kojak,Male,Adult,UT
44752631,Domineo,Male,Senior,UT
44752594,Pixie,Female,Adult,UT
44752665,Phantom,Male,Adult,UT
44752626,Ehu,Male,Senior,UT
44752645,Kiki,Female,Adult,UT
44752627,Coop,Male,Adult,UT
44752630,Dukey,Male,Senior,UT
44752597,Corban,Male,Adult,UT
44752598,Mcdreamy,Male,Adult,UT
44752601,Peter,Male,Adult,UT
44752619,Marmalade,Female,Adult,UT
44752664,Clara,Female,Adult,UT
44752616,Pebbles,Female,Adult,UT
44752580,Sasha,Female,Senior,UT
44752531,Ghostrider,Male,Adult,UT
44752586,Louie,Male,Adult,UT
44752520,Caboodle,Male,Adult,UT
44752529,Edwardo,Male,Adult,UT
44752585,Arroyo,Male,Adult,UT
44752519,Kit,Female,Adult,UT
44752544,Tuco,Male,Adult,UT
44752538,Wren,Female,Adult,UT
44752522,Wynonna,Female,Senior,UT
44752505,Danica,Female,Adult,UT
44752499,Isabel,Female,Adult,UT
44752491,Francesca,Female,Adult,UT
44752507,Jarvis,Male,Adult,UT
44752488,Little Bill,Male,Adult,UT
44752475,Rosamund,Female,Senior,UT
44752400,Timber,Male,Adult,UT
44752463,Twyla,Female,Adult,UT
44752476,Stax,Male,Adult,UT
44752477,Pecos,Male,Senior,UT
44752434,Lobo,Male,Senior,UT
44752417,Tiponi,Male,Adult,UT
44752430,Pula,Female,Adult,UT
44752447,Trinity,Female,Adult,UT
44752437,Skelly,Female,Adult,UT
44752398,Stitch,Male,Senior,UT
44752420,Alice,Female,Senior,UT
44752466,Orville,Male,Senior,UT
44752486,Pilsner,Male,Adult,UT
44752462,Chaos,Male,Adult,UT
44752389,Dune,Male,Adult,UT
44752334,Levi,Male,Senior,UT
44752364,Chance,Male,Senior,UT
44752385,Lilah,Female,Adult,UT
44752362,Racko,Male,Adult,UT
44752343,Tiana,Female,Adult,UT
44752371,Holy Moly,Male,Adult,UT
44752340,Lana,Female,Adult,UT
44752316,Cordelia,Female,Adult,UT
44752335,Sargeant Simon,Male,Senior,UT
44752373,Adel,Female,Senior,UT
44752324,Sherman,Male,Senior,UT
44752363,Marcie,Female,Senior,UT
44752296,Domingo,Male,Senior,UT
44752313,Lordes,Female,Adult,UT
44752322,Castiel,Male,Adult,UT
44752359,Wyatt,Male,Adult,UT
44752380,Maxx,Male,Senior,UT
44752361,Jace,Male,Adult,UT
44752277,Lotti,Female,Senior,UT
44752278,Gorgeous George,Male,Senior,UT
44752191,Rocky,Male,Senior,UT
44752210,Ralph,Male,Senior,UT
44752263,Guy,Male,Adult,UT
44752235,Dillinger,Male,Senior,UT
44752243,Kaeli,Female,Senior,UT
44752203,Cb,Female,Senior,UT
44752214,Bunny,Female,Senior,UT
44752217,Soda Pop,Male,Adult,UT
44752260,Rosebud,Female,Senior,UT
44752196,Peek-A-Boo,Male,Senior,UT
44752213,Abbott,Male,Senior,UT
44752249,Raquel,Female,Senior,UT
44752255,Fred,Male,Senior,UT
44752230,Sid,Male,Senior,UT
44752252,Elwood,Male,Senior,UT
44752220,Milo,Male,Senior,UT
44752202,Roady,Male,Senior,UT
44752151,Akita,Female,Senior,UT
44752156,Monaco,Male,Senior,UT
44752187,Winter,Female,Senior,UT
44752123,Tarlton,Male,Senior,UT
44752152,Boxer,Male,Senior,UT
44752147,Kenya,Female,Senior,UT
44752113,Shocky,Female,Senior,UT
44752143,Chaplin,Male,Senior,UT
44752155,Grace,Female,Senior,UT
44752148,Yuma,Female,Senior,UT
44752144,Safira,Female,Senior,UT
44752134,Joy,Female,Senior,UT
44752174,Cassandra,Female,Senior,UT
44752122,Avon,Female,Senior,UT
44752145,Jet,Male,Senior,UT
44646080,Loki,Male,Senior,UT
44644777,Chance,Male,Young,UT
44582309,Brownie,Male,Young,UT
44481428,Chloe,Female,Adult,UT
44238778,Mikie,Male,Adult,UT
44040175,Jude,Male,Young,UT
42810767,Marshall,Male,Young,UT
42274672,Zuri,Female,Young,UT
42032718,Maya,Female,Adult,UT
41585310,Sabrina,Female,Senior,UT
40010693,Ellie,Female,Adult,UT
38882963,Turbo,Male,Young,UT
37806244,Jon Bone Jovi,Male,Adult,UT
36315036,Shelby,Female,Young,UT
34764728,Fanny,Female,Young,UT
44752266,Moogan,Male,Adult,UT
44752224,Thor,Male,Senior,UT
46042873,Draco,Male,Young,NV
46042881,Heffalump,Male,Senior,NV
46042871,Poncho,Male,Adult,NV
46042883,Patton,Male,Young,NV
46042870,Martian,Male,Young,NV
46042880,Diamond,Female,Adult,NV
46042874,Spice,Female,Adult,NV
46042879,Spooky,Male,Adult,NV
46042882,Ford,Male,Adult,NV
46042864,Chulis,Female,Senior,NV
46042858,Bear,Male,Adult,NV
46042859,Baxter,Male,Adult,NV
46042863,Billy Jean,Male,Young,NV
46042866,Ramon,Male,Young,NV
46042867,Titus,Male,Adult,NV
46042861,Bidoof,Female,Adult,NV
46042869,Max,Male,Adult,NV
46042862,Shakira,Female,Adult,NV
46042868,Samba,Female,Young,NV
46042857,Mister,Male,Senior,NV
46042596,Mocha,Female,Adult,NV
46042375,Lexington,Female,Adult,NV
46042288,Knucky,Male,Adult,NV
45261810,Kolman,Male,Baby,NV
42437152,Penny Liberty,Female,Adult,NV
46041289,Luna,Female,Young,NV
46041287,Beta,Female,Adult,NV
46041288,Chewie,Male,Adult,NV
46041283,Fern,Female,Adult,NV
46041286,Marley,Female,Adult,NV
46041285,Bella,Female,Adult,NV
46041284,Luna,Female,Adult,NV
46033723,Ben,Male,Baby,NV
46033724,Blue,Male,Adult,NV
46032287,Lula,Female,Senior,CA
46030929,Freya,Female,Adult,NV
46030928,Harper,Female,Adult,NV
46030927,Brutus,Male,Senior,NV
46029403,Jasmine,Female,Adult,NV
46025593,Puppies (Available End Of Oct),Male,Baby,NV
46025443,Izzy,Female,Adult,NV
46025130,Martha,Female,Young,CA
46024635,Texico,Female,Adult,NV
46024642,Dodi,Female,Adult,NV
46019387,Posey,Male,Adult,NV
46019386,Neptune,Male,Young,NV
46019388,Leo,Male,Adult,NV
46013747,Duke,Male,Young,NV
46013912,Jack,Male,Adult,CA
46013715,Pancho,Male,Young,NV
46013609,Quanta,Female,Young,NV
46013594,Gigi,Female,Young,NV
46010980,Charlie,Male,Adult,CA
46009224,Shadow,Female,Senior,NV
46009133,Paisley,Female,Adult,NV
46007215,Beth,Female,Adult,NV
46004653,Jake,Male,Baby,NV
45991276,Reggie,Male,Young,CA
45990477,Niko,Male,Young,NV
45987913,Dallas,Male,Adult,CA
45987914,Baxter,Male,Adult,CA
45984900,Tank,Male,Senior,NV
45984901,Raven,Female,Young,NV
45984902,Helen/A399637,Female,Young,NV
45956080,Popeye,Male,Adult,NV
45950852,Buba,Male,Senior,NV
45950115,Astro,Male,Young,NV
45937994,Flo,Female,Adult,NV
45937996,Freya,Female,Adult,NV
45937986,Rose,Female,Adult,NV
45937989,Mr. Mastiff Mix,Male,Adult,NV
45937990,Sevi,Male,Young,NV
45937977,Nolan,Male,Adult,NV
45937974,Frankie,Male,Adult,NV
45937999,Lance,Male,Senior,NV
45937997,Pippa,Female,Adult,NV
45937981,Molly,Female,Adult,NV
45938002,Liona,Female,Adult,NV
45937982,Linus,Male,Senior,NV
45937993,Jojo,Male,Senior,NV
45937998,Genesis,Female,Adult,NV
45937988,Luca,Male,Adult,NV
45937992,Bella And Coco,Female,Senior,NV
45937991,Galena,Female,Adult,NV
45937995,Joey,Male,Senior,NV
45937976,Conner,Male,Senior,NV
45937985,Gigi,Male,Adult,NV
45937987,Scout,Male,Young,NV
45933406,Poncho,Male,Adult,NV
45924253,Weta,Female,Baby,NV
45924252,Wahnee,Female,Baby,NV
45912112,Lucy,Female,Young,NV
45912113,Honey/A415659,Female,Young,NV
45907160,Humphrey,Male,Adult,NV
45906268,Thor,Male,Adult,NV
45899361,Zena,Female,Adult,NV
45896615,Pepe,Male,Adult,NV
45893279,Bo,Male,Senior,NV
45889691,Mobil,Male,Young,CA
45878098,Maddie,Female,Young,NV
45869494,Angelos,Male,Adult,NV
45869469,Thena,Female,Young,NV
45865908,Vickie,Female,Adult,CA
45840477,Duke,Male,Adult,NV
45844613,Domino,Female,Young,NV
45840447,Jack,Male,Adult,NV
45839290,Sandie,Male,Senior,NV
45832922,Duane,Male,Baby,NV
45832923,Lyssa,Female,Baby,NV
45811446,Lyla,Female,Young,NV
45811449,Diesel,Male,Adult,NV
45811450,Gary,Male,Baby,NV
45811453,Theo/A404718,Male,Young,NV
45811454,Bonnie,Female,Baby,NV
45811457,Oso,Male,Young,NV
45811459,Princess,Male,Senior,NV
45811458,Pancake,Male,Adult,NV
45811460,Shelby,Female,Adult,NV
45811462,Hero,Male,Young,NV
45811463,Murphy,Male,Young,NV
45796159,Luna Lovegood,Female,Adult,NV
45773706,Jasmine,Female,Senior,NV
45770351,Chimnethy,Male,Adult,NV
45753288,Titan,Male,Adult,CA
45752733,Charlie,Male,Senior,CA
45642530,Yeti Courtesy Listing!,Male,Adult,NV
45639512,Dosha,Female,Adult,NV
45524919,Sydney,Female,Adult,NV
45522577,Edgar,Male,Senior,CA
45479132,Bernard,Male,Adult,NV
45464530,Ricky,Male,Adult,CA
45418758,Jane,Female,Adult,NV
45418548,Sarah,Female,Young,NV
45409481,Chika,Female,Adult,NV
45388860,Buddy,Male,Adult,NV
45367504,Belle,Female,Adult,NV
45344595,Roxy,Female,Senior,NV
45339317,Peppercorn,Female,Young,NV
45310965,Diamond In Nevada,Female,Senior,NV
45283355,Sage,Female,Adult,CA
45274866,Pumpkin,Female,Adult,CA
45256377,Peggy,Female,Adult,NV
45210585,Munchers,Female,Adult,NV
45207788,Shandy,Female,Adult,CA
45172296,Brownie,Male,Adult,NV
45134552,Hershey,Female,Adult,NV
45109909,Thor,Male,Adult,NV
45076192,Brandy,Female,Young,CA
45076198,Roxie,Female,Adult,CA
45052838,Katie,Female,Senior,NV
45025573,Xuxa,Female,Baby,NV
44962422,Kylo,Male,Young,NV
44962408,Toffee,Female,Adult,NV
44944622,Maisey,Female,Adult,NV
44944565,Maya,Female,Adult,NV
44944500,Rowdy,Male,Adult,NV
44944472,Todd,Male,Young,NV
44820025,Canton,Male,Adult,NV
44777665,Marlin,Male,Adult,CA
44745020,Willow,Female,Adult,CA
44576766,Ryder,Male,Adult,CA
44563376,Piper,Female,Adult,NV
44522111,Bashful,Male,Adult,NV
44522083,Baxter,Male,Young,NV
44521593,Tessa,Female,Young,NV
44436540,Max In Nevada,Male,Adult,NV
44403280,Koko,Female,Adult,NV
44403270,Buddy,Male,Adult,NV
44388176,Jordon (1yr Old),Male,Young,NV
44378306,Ginger,Female,Adult,CA
44267473,Perry,Male,Senior,NV
44006394,Sadie,Female,Adult,NV
43899310,Layla,Female,Senior,NV
43831909,Rocky,Male,Senior,NV
43828473,Goldie,Female,Adult,NV
43651955,Iris,Female,Adult,NV
43651934,Spencer,Male,Adult,NV
43216922,Savannah,Female,Senior,NV
42895683,Jaxson,Male,Adult,NV
42879920,Thor,Male,Young,NV
42879301,Cricket,Female,Adult,NV
42879094,Gecko,Male,Young,NV
42683393,Sevard,Male,Baby,NV
42593794,Pinky,Female,Young,NV
42509471,Sparky,Male,Adult,NV
42509423,Smokey,Female,Young,NV
42509398,Shadow,Female,Young,NV
42509379,Max,Male,Young,NV
42509344,Lucy,Female,Young,NV
42509311,Dusty,Male,Adult,NV
42362925,Lydia,Female,Adult,NV
40779678,Fifty,Male,Adult,NV
40672291,Bell - A,Female,Adult,NV
40612824,Louise,Female,Young,NV
40076790,Eva,Female,Adult,NV
39983699,Ziggy,Female,Young,NV
39767154,Spot,Female,Senior,NV
39704894,Mac,Male,Young,NV
39000729,Willow,Female,Adult,NV
37934120,Zoey,Female,Adult,NV
36977067,Daisy,Female,Young,NV
35385280,Dusty,Male,Senior,NV
31308240,Itsy (Senior Sponsor Needed),Female,Senior,NV
29869223,Goofy (Adoption Fee Is Sponsored),Male,Senior,NV
28088752,Beckett,Male,Adult,NV
27940330,Nubia (Foster Home Needed),Female,Senior,NV
46034828,Paisley,Female,Baby,CA
45550333,Hershey,Male,Young,CA
45549890,Lulu,Female,Young,CA
45547854,Abbey,Female,Young,CA
45502944,Jersey,Female,Young,CA
45335562,Sunny,Male,Young,CA
45228291,Bella,Female,Young,CA
44129523,Gus,Male,Young,CA
46040369,Modric,Male,Adult,CA
46040367,Dean,Male,Young,CA
46033519,Dakota,Female,Young,CA
46033808,Baxter,Male,Young,CA
46038127,Yoshi,Male,Adult,CA
46038350,Sampson,Male,Young,CA
46034218,Rigby,Male,Adult,CA
46038438,Sherman,Male,Adult,CA
46038432,Sherry,Female,Adult,CA
46038430,Sadie,Female,Baby,CA
46038380,Decker,Male,Baby,CA
46038250,Pebbles,Female,Adult,CA
46038223,Anna,Female,Young,CA
45984097,Flash,Male,Young,CA
45984080,Roscoe,Male,Adult,CA
46037704,A770084,Male,Young,CA
46037222,Dixie,Female,Adult,CA
46037101,Bailey Rae,Female,Young,CA
46036163,Muenster,Male,Adult,CA
46036159,Manchego,Male,Young,CA
46036153,Dusk,Male,Adult,CA
46036147,Reggie,Male,Senior,CA
46036121,Milani,Female,Adult,CA
46036099,Snickers,Male,Adult,CA
46034683,A181489,Male,Adult,CA
46034686,Abagail,Female,Adult,CA
46034070,Taco,Male,Young,CA
46034071,Lucion,Male,Young,CA
46034066,Lu Lu,Female,Young,CA
46034060,Brody,Male,Adult,CA
46034067,Acapone,Male,Young,CA
46030804,Arthur,Male,Adult,CA
46030302,Puppy - Nemo!!,Male,Baby,CA
46028332,Louise,Female,Baby,CA
46028331,Thelma,Female,Baby,CA
46027879,Clark,Male,Baby,CA
46025032,Neo,Male,Adult,CA
46024954,Muddy,Male,Young,CA
46021785,A181428,Male,Baby,CA
46020744,A181042,Male,Adult,CA
46020745,A181250,Male,Adult,CA
46016644,Itsy Bitsy,Female,Senior,CA
46016630,Olsen,Male,Baby,CA
46016609,Jackson,Male,Adult,CA
46016603,Peaches,Female,Adult,CA
46016274,Kaya,Female,Young,CA
46016249,Savanah,Female,Young,CA
46014792,Dallas,Female,Adult,CA
46014788,Tillamook,Male,Adult,CA
46014775,Provolone,Male,Young,CA
46014764,Charlie,Male,Senior,CA
46014745,Loki,Male,Senior,CA
46014739,Wally,Male,Adult,CA
46014735,Smokey,Male,Adult,CA
46014731,Mandy,Female,Adult,CA
46014718,Paul,Male,Adult,CA
46014714,Riley,Female,Senior,CA
46014705,Ernie,Male,Senior,CA
46014701,Molly,Female,Senior,CA
46014698,Pichu,Male,Senior,CA
46014676,Bella,Female,Adult,CA
46014669,Peaches,Female,Young,CA
46014663,Destiny,Female,Adult,CA
46014653,Mutar,Male,Senior,CA
46014639,Piri Piri,Female,Adult,CA
46014627,Stella,Female,Adult,CA
46011874,Mouse,Female,Young,CA
46011202,Jefferson,Male,Adult,CA
46010453,Cooper,Male,Baby,CA
46010218,Lindsay,Female,Young,CA
46010211,A770617,Female,Young,CA
46009347,A770634,Male,Young,CA
46008824,Scooby - The Loving Pup,Male,Baby,CA
46005887,Ace,Male,Young,CA
46005853,Piper,Female,Adult,CA
46005843,Duckling,Female,Young,CA
46004626,Theresa,Female,Baby,CA
45991026,Rocky - The Gentle Boy,Male,Young,CA
45990894,Luna - The Sweet Little Girl,Female,Adult,CA
45988687,Teala,Female,Adult,CA
45983695,Pierre,Male,Adult,CA
45982901,Pichu,Male,Adult,CA
45982702,Yeti,Male,Adult,CA
45981904,Keanu,Male,Young,CA
45978960,Chicken,Male,Senior,CA
45978949,Princess,Female,Senior,CA
45978933,Grover,Male,Adult,CA
45978927,Rusty,Male,Adult,CA
45977766,Spark,Female,Young,CA
45977382,Elvira,Female,Adult,CA
45976537,Sammy,Male,Senior,CA
45976061,Manfred,Male,Adult,CA
45975815,Ponderosa,Male,Young,CA
45975803,Rubio,Male,Adult,CA
45973475,Old Man Tummens 9-29-19,Male,Senior,CA
45969542,Leaf,Male,Senior,CA
45969291,Wally,Male,Adult,CA
45968698,Holly*,Female,Adult,CA
45968483,Stan,Male,Senior,CA
45968222,Piper,Female,Adult,CA
45967702,Brandy,Female,Senior,CA
45967649,Carl,Male,Adult,CA
45963939,Golden,Male,Senior,CA
45963209,Lacy,Female,Baby,CA
45963085,Heiny,Male,Young,CA
45951228,Hot Rod 9-23-19,Male,Young,CA
45958043,Mikey,Male,Baby,CA
45958003,Snoopy,Male,Baby,CA
45957933,Bailey,Female,Baby,CA
45957835,Kody,Male,Baby,CA
45956760,Boozer,Male,Baby,CA
45956806,Dumbo,Female,Young,CA
45956808,Shaggy,Female,Young,CA
45956807,Moti,Male,Adult,CA
45956036,Sadie*,Female,Young,CA
45951345,A181184,Male,Young,CA
45943371,Walter - The Mellow Boy,Male,Adult,CA
45947028,Bella,Female,Young,CA
45946808,Pepper,Male,Young,CA
45946758,Sam,Male,Young,CA
45946688,King !,Male,Young,CA
45946128,P'nut,Female,Adult,CA
45945174,Marina,Male,Adult,CA
45944791,Rupert,Male,Young,CA
45944212,Ruby,Female,Adult,CA
45943551,Azucar,Male,Adult,CA
45942694,Marcella,Female,Young,CA
45942695,Johnny,Male,Young,CA
45942442,Pappy,Male,Adult,CA
45942315,Corey,Male,Adult,CA
45942291,Muffin,Female,Young,CA
45941989,Ringo,Male,Senior,CA
45934526,Rose,Female,Adult,CA
45934459,Cocomo,Male,Adult,CA
45934409,Roxy,Female,Adult,CA
45932556,Fletcher,Male,Adult,CA
45932540,Kansas,Male,Senior,CA
45931921,Isabelle,Female,Adult,CA
45928781,Jack,Male,Young,CA
45927195,Seven,Male,Adult,CA
45923476,Feather!,Male,Young,CA
45921461,Attina,Female,Baby,CA
45921454,Alana,Female,Baby,CA
45919802,Me-Maw,Female,Adult,CA
45908015,Mason,Male,Adult,CA
45903680,Dude,Male,Young,CA
45903695,Simon,Male,Young,CA
45893900,Billy,Male,Baby,CA
45893167,Morrie,Male,Senior,CA
45884702,Tarzan,Male,Baby,CA
45882490,Boca,Male,Senior,CA
45882488,Helsinki,Male,Young,CA
45879974,Gibby,Male,Baby,CA
45879902,Greta,Female,Baby,CA
45879867,Gus Gus,Male,Baby,CA
45879846,Gino,Male,Baby,CA
45879817,Georgia,Female,Baby,CA
45878673,Mustang,Male,Adult,CA
45878671,Napa,Female,Young,CA
45875961,Becky 7-62-19,Female,Young,CA
45875904,Tank 7-61-19,Male,Young,CA
45874883,Miss Daisy*,Female,Young,CA
45869828,Lollie!!,Female,Adult,CA
45868074,Duke,Male,Adult,CA
45865679,Raider,Male,Adult,CA
45865661,Tommo,Male,Adult,CA
45862240,Hoopla 8-154-19,Male,Adult,CA
45853019,Zoey,Female,Adult,CA
45847826,Blaze  8-135-19,Male,Adult,CA
45847824,Scarlet,Female,Baby,CA
45844128,Jet,Male,Adult,CA
45755107,Elly,Female,Adult,CA
45836792,Nona,Female,Senior,CA
45791716,Marley,Female,Young,CA
45804551,Raja,Female,Senior,CA
45803830,Roger,Male,Adult,CA
45796822,Cristiano,Male,Adult,CA
45790731,Molly,Female,Adult,CA
45790054,Thomas,Male,Baby,CA
45771295,Daisy,Female,Young,CA
45770717,Ranger,Male,Adult,CA
45770716,Koda,Male,Young,CA
45770600,Robert Tippi & More,Male,Baby,CA
45770490,Jimmy,Male,Young,CA
45770281,Timmy,Male,Young,CA
45765002,Bruder,Male,Adult,CA
45761786,Chaz,Male,Senior,CA
45753893,Joey,Male,Baby,CA
45753667,Autumn,Female,Adult,CA
45753529,Abby,Female,Young,CA
45745369,Gunner,Male,Adult,CA
45745362,Remmy,Female,Adult,CA
45744798,Samson!,Male,Young,CA
45744704,Groot!,Male,Young,CA
45728398,Reagan!,Female,Adult,CA
45721885,Blake,Male,Adult,CA
45717736,Baby,Female,Senior,CA
45715801,Ziggy,Male,Adult,CA
45715057,Jack,Male,Baby,CA
45714949,Jill,Female,Baby,CA
45714576,Lucy,Female,Young,CA
45713807,Moxy Roxy,Female,Young,CA
